inte',$S_0$,$S_1$,$S_2$,aero',$S_0$,$S_1$,$S_2$,dist',$S_0$,$S_1$,$S_2$,obse',$S_0$,$S_1$,$S_2$,ctrl',$S_0$,$S_1$,$S_2$
30.500488,0.284033,-0.189407,0.189401,30.500488,-0.016766,-5.568874,0.064375,30.500488,0.267267,-5.75828,0.253777,30.500488,0.272956,-5.699684,0.1245,30.500488,163028.1388,-1.40E+06,-5.15E+06
30.555337,0.284765,-0.227021,0.269044,30.555337,-0.016815,-5.121047,0.079241,30.555337,0.26795,-5.348068,0.348286,30.555337,0.270787,-5.642756,0.200775,30.555337,163028.1377,-1.40E+06,-5.15E+06
30.61231,0.280882,-0.26108,0.361241,30.61231,-0.02073,-5.772113,0.116553,30.61231,0.260152,-6.033193,0.477794,30.61231,0.268414,-5.587672,0.293398,30.61231,163028.1372,-1.40E+06,-5.15E+06
30.662194,0.272932,-0.282459,0.447728,30.662194,-0.021929,-5.65323,0.140461,30.662194,0.251003,-5.935688,0.588189,30.662194,0.26385,-5.633442,0.386813,30.662194,163028.1379,-1.40E+06,-5.15E+06
30.720452,0.263495,-0.302595,0.557122,30.720452,-0.023293,-5.501881,0.169827,30.720452,0.240202,-5.804476,0.726949,30.720452,0.255204,-5.786903,0.510412,30.720452,163028.1405,-1.40E+06,-5.15E+06
30.78122,0.256392,-0.323524,0.683059,30.78122,-0.026477,-5.730125,0.216438,30.78122,0.229915,-6.053649,0.899497,30.78122,0.245036,-5.959126,0.654812,30.78122,163028.1444,-1.40E+06,-5.15E+06
30.846075,0.257167,-0.359445,0.841767,30.846075,-0.025406,-5.032197,0.230381,30.846075,0.231761,-5.391642,1.072148,30.846075,0.23735,-5.961187,0.82217,30.846075,163028.1515,-1.40E+06,-5.15E+06
30.908297,0.255247,-0.379422,0.999315,30.908297,-0.027937,-5.115363,0.27826,30.908297,0.22731,-5.494785,1.277575,30.908297,0.232891,-5.854667,0.996321,30.908297,163028.1686,-1.40E+06,-5.15E+06
30.954013,0.250375,-0.375508,1.106789,30.954013,-0.028408,-4.940557,0.302086,30.954013,0.221967,-5.316065,1.408875,30.954013,0.22926,-5.797348,1.132243,30.954013,163028.1797,-1.40E+06,-5.15E+06
31.013557,0.241531,-0.35213,1.231631,31.013557,-0.032377,-5.308989,0.371954,31.013557,0.209153,-5.66112,1.603585,31.013557,0.221902,-5.824689,1.315023,31.013557,163028.1933,-1.40E+06,-5.15E+06
31.067989,0.233092,-0.319891,1.332676,31.067989,-0.034182,-5.351871,0.417914,31.067989,0.198911,-5.671762,1.75059,31.067989,0.212759,-5.94507,1.482977,31.067989,163028.2054,-1.40E+06,-5.15E+06
31.127591,0.22925,-0.288144,1.453504,31.127591,-0.037434,-5.614534,0.485906,31.127591,0.191816,-5.902678,1.93941,31.127591,0.203099,-6.047298,1.661235,31.127591,163028.2176,-1.40E+06,-5.15E+06
31.173333,0.229513,-0.266716,1.552655,31.173333,-0.042296,-6.167456,0.571911,31.173333,0.187217,-6.434173,2.124566,31.173333,0.198952,-6.003745,1.792503,31.173333,163028.2256,-1.40E+06,-5.15E+06
31.224286,0.231449,-0.242978,1.663074,31.224286,-0.037703,-5.351347,0.531095,31.224286,0.193746,-5.594325,2.194169,31.224286,0.196972,-5.856465,1.929743,31.224286,163028.2331,-1.40E+06,-5.15E+06
31.271488,0.230486,-0.213731,1.739088,31.271488,-0.035175,-4.88831,0.512615,31.271488,0.19531,-5.102041,2.251703,31.271488,0.195652,-5.727921,2.049176,31.271488,163028.2395,-1.40E+06,-5.15E+06
31.321631,0.226528,-0.176487,1.788497,31.321631,-0.042829,-5.842615,0.644672,31.321631,0.1837,-6.019101,2.43317,31.321631,0.193145,-5.663518,2.166063,31.321631,163028.2462,-1.40E+06,-5.15E+06
31.376162,0.219748,-0.13191,1.809718,31.376162,-0.037647,-5.05475,0.584648,31.376162,0.182101,-5.18666,2.394366,31.376162,0.187922,-5.721949,2.280819,31.376162,163028.2541,-1.40E+06,-5.15E+06
31.428636,0.217363,-0.094863,1.845968,31.428636,-0.044312,-5.881574,0.706786,31.428636,0.17305,-5.976437,2.552754,31.428636,0.182824,-5.781078,2.374897,31.428636,163028.2616,-1.40E+06,-5.15E+06
31.488259,0.220647,-0.059648,1.918746,31.488259,-0.041807,-5.498321,0.685133,31.488259,0.17884,-5.557968,2.603879,31.488259,0.17984,-5.738526,2.463124,31.488259,163028.2693,-1.40E+06,-5.15E+06
31.544873,0.224402,-0.02739,1.979385,31.544873,-0.041711,-5.456226,0.699513,31.544873,0.182691,-5.483616,2.678898,31.544873,0.180816,-5.578028,2.534071,31.544873,163028.2752,-1.40E+06,-5.15E+06
31.604564,0.226268,0.006948,2.012122,31.604564,-0.041806,-5.455981,0.716462,31.604564,0.184462,-5.449033,2.728584,31.604564,0.18313,-5.392123,2.594578,31.604564,163028.2808,-1.40E+06,-5.15E+06
31.652646,0.2235,0.035209,1.992714,31.652646,-0.043062,-5.623306,0.749529,31.652646,0.180438,-5.588097,2.742243,31.652646,0.183763,-5.329487,2.634633,31.652646,163028.2853,-1.40E+06,-5.15E+06
31.715352,0.219137,0.069741,1.949819,31.715352,-0.041112,-5.390853,0.728348,31.715352,0.178025,-5.321112,2.678167,31.715352,0.181193,-5.40038,2.669335,31.715352,163028.2921,-1.40E+06,-5.15E+06
31.765672,0.219531,0.094596,1.940454,31.765672,-0.041489,-5.471194,0.74419,31.765672,0.178042,-5.376598,2.684644,31.765672,0.179238,-5.453038,2.682948,31.765672,163028.2975,-1.40E+06,-5.15E+06
31.823736,0.222648,0.121133,1.943486,31.823736,-0.043078,-5.730463,0.782551,31.823736,0.17957,-5.60933,2.726038,31.823736,0.179201,-5.439434,2.687884,31.823736,163028.303,-1.40E+06,-5.15E+06
31.872775,0.227334,0.142048,1.955759,31.872775,-0.038489,-5.166351,0.705939,31.872775,0.188844,-5.024304,2.661698,31.872775,0.181636,-5.33613,2.68304,31.872775,163028.3066,-1.40E+06,-5.15E+06
31.917272,0.231201,0.159575,1.957465,31.917272,-0.035441,-4.802064,0.655152,31.917272,0.19576,-4.642489,2.612617,31.917272,0.185101,-5.204335,2.672926,31.917272,163028.3093,-1.40E+06,-5.15E+06
31.961114,0.231432,0.174198,1.924244,31.961114,-0.037604,-5.148558,0.69992,31.961114,0.193829,-4.97436,2.624164,31.961114,0.188132,-5.116982,2.660338,31.961114,163028.3118,-1.40E+06,-5.15E+06
32.022797,0.228599,0.190914,1.846325,32.022797,-0.037908,-5.278252,0.711279,32.022797,0.19069,-5.087338,2.557604,32.022797,0.189776,-5.121475,2.633653,32.022797,163028.3156,-1.40E+06,-5.15E+06
32.071389,0.2267,0.202566,1.785595,32.071389,-0.04034,-5.701289,0.760686,32.071389,0.18636,-5.498723,2.546281,32.071389,0.189048,-5.211603,2.60415,32.071389,163028.319,-1.40E+06,-5.15E+06
32.12272,0.229581,0.216421,1.757906,32.12272,-0.037979,-5.460066,0.719189,32.12272,0.191601,-5.243645,2.477095,32.12272,0.189002,-5.263845,2.563669,32.12272,163028.3223,-1.40E+06,-5.15E+06
32.178827,0.234416,0.230805,1.735715,32.178827,-0.037495,-5.498711,0.712636,32.178827,0.19692,-5.267907,2.448351,32.178827,0.191521,-5.228446,2.515252,32.178827,163028.3248,-1.40E+06,-5.15E+06
32.22625,0.241243,0.243338,1.732423,32.22625,-0.034041,-5.081385,0.64857,32.22625,0.207202,-4.838047,2.380993,32.22625,0.196189,-5.090587,2.468721,32.22625,163028.3259,-1.40E+06,-5.15E+06
32.275078,0.241909,0.249567,1.678112,32.275078,-0.036477,-5.550565,0.696217,32.275078,0.205432,-5.300998,2.37433,32.275078,0.200704,-4.999738,2.422523,32.275078,163028.3267,-1.40E+06,-5.15E+06
32.313199,0.242953,0.253974,1.638353,32.313199,-0.034552,-5.34118,0.659944,32.313199,0.208401,-5.087206,2.298298,32.313199,0.203442,-4.95449,2.381805,32.313199,163028.3273,-1.40E+06,-5.15E+06
32.362557,0.239543,0.25464,1.554017,32.362557,-0.033567,-5.301232,0.641113,32.362557,0.205976,-5.046592,2.19513,32.362557,0.204678,-5.016879,2.329306,32.362557,163028.3285,-1.40E+06,-5.15E+06
32.406281,0.23899,0.256956,1.497633,32.406281,-0.034716,-5.592618,0.662439,32.406281,0.204274,-5.335662,2.160072,32.406281,0.204548,-5.108422,2.2776,32.406281,163028.3298,-1.40E+06,-5.15E+06
32.466928,0.24186,0.262665,1.443634,32.466928,-0.031106,-5.156071,0.592112,32.466928,0.210754,-4.893406,2.035746,32.466928,0.204913,-5.204905,2.201746,32.466928,163028.3312,-1.40E+06,-5.15E+06
32.511788,0.248102,0.269508,1.427055,32.511788,-0.031735,-5.375373,0.60268,32.511788,0.216367,-5.105865,2.029736,32.511788,0.20811,-5.148241,2.142972,32.511788,163028.3312,-1.40E+06,-5.15E+06
32.571548,0.254735,0.275253,1.390176,32.571548,-0.026561,-4.633938,0.50248,32.571548,0.228174,-4.358685,1.892656,32.571548,0.214156,-5.012627,2.064318,32.571548,163028.3302,-1.40E+06,-5.15E+06
32.613924,0.25671,0.275444,1.346017,32.613924,-0.028294,-5.04385,0.533468,32.613924,0.228416,-4.768405,1.879485,32.613924,0.218839,-4.916563,2.009141,32.613924,163028.3291,-1.40E+06,-5.15E+06
32.655392,0.25571,0.272361,1.287049,32.655392,-0.029772,-5.423879,0.559091,32.655392,0.225937,-5.151518,1.84614,32.655392,0.221668,-4.902104,1.954759,32.655392,163028.3282,-1.40E+06,-5.15E+06
32.696046,0.253573,0.268028,1.224882,32.696046,-0.028213,-5.253227,0.527309,32.696046,0.22536,-4.985199,1.752191,32.696046,0.22297,-4.951298,1.900895,32.696046,163028.3276,-1.40E+06,-5.15E+06
32.745402,0.250511,0.262472,1.150648,32.745402,-0.032556,-6.228485,0.60434,32.745402,0.217954,-5.966013,1.754988,32.745402,0.222707,-5.08747,1.835095,32.745402,163028.3274,-1.40E+06,-5.15E+06
32.790846,0.252765,0.262316,1.109629,32.790846,-0.029679,-5.82378,0.546998,32.790846,0.223087,-5.561464,1.656627,32.790846,0.222726,-5.176454,1.771672,32.790846,163028.3271,-1.40E+06,-5.15E+06
32.836543,0.258814,0.265036,1.085089,32.836543,-0.025357,-5.105317,0.463752,32.836543,0.233457,-4.840282,1.548842,32.836543,0.22517,-5.157679,1.707282,32.836543,163028.3259,-1.40E+06,-5.15E+06
32.881024,0.264869,0.266896,1.059652,32.881024,-0.024443,-5.047296,0.443495,32.881024,0.240426,-4.7804,1.503147,32.881024,0.229231,-5.072647,1.645016,32.881024,163028.3241,-1.40E+06,-5.15E+06
32.927813,0.268749,0.265396,1.019999,32.927813,-0.021235,-4.504736,0.381861,32.927813,0.247514,-4.23934,1.40186,32.927813,0.234569,-4.95482,1.580913,32.927813,163028.3216,-1.40E+06,-5.15E+06
32.968954,0.269132,0.260866,0.972814,32.968954,-0.025639,-5.571526,0.457068,32.968954,0.243494,-5.31066,1.429881,32.968954,0.238199,-4.903075,1.52546,32.968954,163028.3194,-1.40E+06,-5.15E+06
33.022146,0.265988,0.251847,0.900662,33.022146,-0.024847,-5.573401,0.437409,33.022146,0.241141,-5.321554,1.338071,33.022146,0.240244,-4.953693,1.455153,33.022146,163028.3173,-1.40E+06,-5.15E+06
33.070442,0.263579,0.24466,0.841116,33.070442,-0.02476,-5.718323,0.430317,33.070442,0.238819,-5.473664,1.271434,33.070442,0.240158,-5.071838,1.391564,33.070442,163028.3159,-1.40E+06,-5.15E+06
33.125869,0.266175,0.241397,0.79437,33.125869,-0.02151,-5.137694,0.367865,33.125869,0.244664,-4.896298,1.162235,33.125869,0.240565,-5.160675,1.318015,33.125869,163028.3141,-1.40E+06,-5.15E+06
33.171587,0.272481,0.241815,0.768999,33.171587,-0.019292,-4.737973,0.325321,33.171587,0.253188,-4.496158,1.09432,33.171587,0.242818,-5.139037,1.257236,33.171587,163028.3121,-1.40E+06,-5.15E+06
33.235204,0.277927,0.238086,0.720692,33.235204,-0.021739,-5.550953,0.359073,33.235204,0.256187,-5.312868,1.079765,33.235204,0.248724,-5.023106,1.176,33.235204,163028.3081,-1.40E+06,-5.15E+06
33.273381,0.279544,0.234087,0.686736,33.273381,-0.022801,-5.96109,0.371609,33.273381,0.256743,-5.727004,1.058345,33.273381,0.252073,-4.963047,1.128008,33.273381,163028.3056,-1.40E+06,-5.15E+06
33.32297,0.277868,0.226003,0.634273,33.32297,-0.018688,-5.039365,0.298919,33.32297,0.259179,-4.813362,0.933192,33.32297,0.254646,-4.968716,1.067429,33.32297,163028.3027,-1.40E+06,-5.15E+06
33.368261,0.273987,0.217273,0.583679,33.368261,-0.017743,-4.922238,0.27855,33.368261,0.256243,-4.704964,0.862229,33.368261,0.255366,-5.049517,1.014186,33.368261,163028.3006,-1.40E+06,-5.15E+06
33.404792,0.274345,0.213408,0.553541,33.404792,-0.017645,-5.008066,0.27256,33.404792,0.2567,-4.794658,0.826101,33.404792,0.255203,-5.119391,0.97088,33.404792,163028.2991,-1.40E+06,-5.15E+06
33.457973,0.275068,0.208289,0.512359,33.457973,-0.018515,-5.432208,0.278957,33.457973,0.256553,-5.22392,0.791316,33.457973,0.254984,-5.224094,0.910192,33.457973,163028.297,-1.40E+06,-5.15E+06
33.506585,0.28126,0.207309,0.486342,33.506585,-0.016542,-5.001429,0.243307,33.506585,0.264719,-4.79412,0.72965,33.506585,0.2568,-5.211754,0.854893,33.506585,163028.2945,-1.40E+06,-5.15E+06
33.55516,0.286394,0.204661,0.456509,33.55516,-0.017004,-5.298291,0.243933,33.55516,0.26939,-5.09363,0.700442,33.55516,0.260923,-5.119138,0.801332,33.55516,163028.2912,-1.40E+06,-5.15E+06
33.601066,0.288688,0.199958,0.423167,33.601066,-0.01728,-5.54011,0.241757,33.601066,0.271407,-5.340152,0.664924,33.601066,0.26498,-5.031939,0.751866,33.601066,163028.2879,-1.40E+06,-5.15E+06
33.647931,0.288048,0.19327,0.385404,33.647931,-0.016708,-5.51555,0.227415,33.647931,0.27134,-5.32228,0.612819,33.647931,0.267826,-5.002417,0.702723,33.647931,163028.2848,-1.40E+06,-5.15E+06
33.699786,0.28502,0.184915,0.342977,33.699786,-0.01558,-5.312164,0.205185,33.699786,0.269439,-5.127249,0.548162,33.699786,0.26917,-5.047951,0.650608,33.699786,163028.2819,-1.40E+06,-5.15E+06
33.75365,0.281772,0.177407,0.303482,33.75365,-0.014996,-5.285606,0.190246,33.75365,0.266776,-5.108199,0.493728,33.75365,0.26797,-5.190003,0.599077,33.75365,163028.2798,-1.40E+06,-5.15E+06
33.794265,0.285055,0.175477,0.282443,33.794265,-0.014101,-5.094049,0.173617,33.794265,0.270953,-4.918572,0.45606,33.794265,0.267716,-5.242031,0.560845,33.794265,163028.2781,-1.40E+06,-5.15E+06
33.840774,0.289526,0.173275,0.258623,33.840774,-0.014248,-5.293132,0.169261,33.840774,0.275278,-5.119857,0.427884,33.840774,0.269285,-5.231439,0.518239,33.840774,163028.2757,-1.40E+06,-5.15E+06
33.894634,0.294503,0.169755,0.229298,33.894634,-0.014432,-5.537619,0.164107,33.894634,0.280071,-5.367864,0.393406,33.894634,0.273369,-5.131671,0.470653,33.894634,163028.2722,-1.40E+06,-5.15E+06
33.936773,0.295719,0.165294,0.20372,33.936773,-0.013175,-5.184989,0.144428,33.936773,0.282544,-5.019694,0.348148,33.936773,0.27651,-5.065041,0.433394,33.936773,163028.2693,-1.40E+06,-5.15E+06
33.994625,0.295025,0.158196,0.168362,33.994625,-0.012647,-5.152694,0.131263,33.994625,0.282378,-4.994498,0.299626,33.994625,0.279186,-5.039325,0.384321,33.994625,163028.2658,-1.40E+06,-5.15E+06
34.05128,0.289871,0.150033,0.134691,34.05128,-0.013786,-5.807409,0.134857,34.05128,0.276085,-5.657377,0.269548,34.05128,0.27897,-5.144185,0.339644,34.05128,163028.2633,-1.40E+06,-5.15E+06
34.103857,0.287536,0.144744,0.108824,34.103857,-0.012917,-5.607971,0.119016,34.103857,0.274619,-5.463227,0.22784,34.103857,0.277363,-5.279819,0.30077,34.103857,163028.2615,-1.40E+06,-5.15E+06
34.154054,0.292535,0.143047,0.088315,34.154054,-0.011882,-5.305356,0.102998,34.154054,0.280653,-5.162308,0.191312,34.154054,0.277712,-5.300715,0.264495,34.154054,163028.2595,-1.40E+06,-5.15E+06
34.199265,0.297644,0.142324,0.069407,34.199265,-0.01221,-5.590994,0.100346,34.199265,0.285434,-5.44867,0.169753,34.199265,0.279698,-5.24934,0.232663,34.199265,163028.2648,-1.40E+06,-5.15E+06
34.247329,0.30182,0.1478,0.048074,34.247329,-0.010506,-4.967893,0.083308,34.247329,0.291314,-4.820094,0.131381,34.247329,0.283249,-5.131825,0.199745,34.247329,163028.272,-1.40E+06,-5.15E+06
34.293746,0.300213,0.157871,0.023575,34.293746,-0.010691,-5.273693,0.08295,34.293746,0.289522,-5.115822,0.106526,34.293746,0.28595,-5.069973,0.169494,34.293746,163028.2778,-1.40E+06,-5.15E+06
34.348955,0.297152,0.176447,-0.010094,34.348955,-0.009913,-5.238526,0.07509,34.348955,0.287239,-5.062078,0.064996,34.348955,0.287079,-5.08084,0.1334,34.348955,163028.2839,-1.40E+06,-5.15E+06
34.413614,0.294136,0.205419,-0.056731,34.413614,-0.009007,-5.331623,0.065101,34.413614,0.285129,-5.126204,0.00837,34.413614,0.285909,-5.20403,0.087936,34.413614,163028.2906,-1.40E+06,-5.15E+06
34.465737,0.297959,0.236597,-0.103516,34.465737,-0.008128,-5.45797,0.054389,34.465737,0.289831,-5.221374,-0.049127,34.465737,0.286333,-5.239102,0.043908,34.465737,163028.2947,-1.40E+06,-5.15E+06
34.515344,0.303363,0.269462,-0.158737,34.515344,-0.006521,-5.146367,0.037516,34.515344,0.296843,-4.876905,-0.12122,34.515344,0.289142,-5.191906,-0.007135,34.515344,163028.2972,-1.40E+06,-5.15E+06
34.563063,0.312651,0.306121,-0.224495,34.563063,-0.005034,-4.915097,0.020434,34.563063,0.307617,-4.608976,-0.204061,34.563063,0.294503,-5.037888,-0.066978,34.563063,163028.2983,-1.40E+06,-5.15E+06
34.611885,0.316397,0.337394,-0.300547,34.611885,-0.003998,-5.357228,0.001764,34.611885,0.312399,-5.019834,-0.298783,34.611885,0.300711,-4.900113,-0.139374,34.611885,163028.2985,-1.40E+06,-5.15E+06
34.66663,0.314633,0.363578,-0.390724,34.66663,-0.002097,-5.21501,-0.024708,34.66663,0.312536,-4.851432,-0.415431,34.66663,0.305862,-4.863779,-0.233237,34.66663,163028.2987,-1.40E+06,-5.15E+06
34.719231,0.314765,0.389239,-0.484181,34.719231,-0.000248,-5.749125,-0.059528,34.719231,0.314517,-5.359886,-0.543709,34.719231,0.30884,-4.91348,-0.335116,34.719231,163028.2991,-1.40E+06,-5.15E+06
34.761404,0.316952,0.411393,-0.565618,34.761404,0.001408,-5.352383,-0.082229,34.761404,0.318361,-4.94099,-0.647846,34.761404,0.311329,-4.958771,-0.425448,34.761404,163028.2993,-1.40E+06,-5.15E+06
34.805123,0.322897,0.438835,-0.66037,34.805123,0.003467,-5.805011,-0.121996,34.805123,0.326364,-5.366176,-0.782367,34.805123,0.315062,-4.958451,-0.52756,34.805123,163028.299,-1.40E+06,-5.15E+06
34.849834,0.331684,0.47004,-0.769161,34.849834,0.00472,-4.937728,-0.134672,34.849834,0.336404,-4.467688,-0.903833,34.849834,0.320639,-4.891641,-0.641352,34.849834,163028.2979,-1.40E+06,-5.15E+06
34.904019,0.341624,0.503978,-0.911874,34.904019,0.006922,-4.896117,-0.17387,34.904019,0.348546,-4.392139,-1.085744,34.904019,0.330636,-4.713709,-0.793927,34.904019,163028.2951,-1.40E+06,-5.15E+06
34.952866,0.34664,0.524798,-1.040275,34.952866,0.008712,-4.72018,-0.20552,34.952866,0.355352,-4.195382,-1.245795,34.952866,0.339422,-4.590396,-0.942617,34.952866,163028.2922,-1.40E+06,-5.15E+06
35.002596,0.347623,0.535573,-1.163742,35.002596,0.011887,-5.169628,-0.270071,35.002596,0.35951,-4.634055,-1.433813,35.002596,0.34638,-4.574881,-1.102462,35.002596,163028.2894,-1.40E+06,-5.15E+06
35.053699,0.34786,0.542325,-1.288588,35.053699,0.016114,-5.803273,-0.357866,35.053699,0.363973,-5.260947,-1.646455,35.053699,0.352445,-4.624753,-1.274825,35.053699,163028.2867,-1.40E+06,-5.15E+06
35.107235,0.35106,0.552888,-1.427985,35.107235,0.017695,-5.385887,-0.387704,35.107235,0.368755,-4.832999,-1.815689,35.107235,0.357854,-4.712726,-1.461366,35.107235,163028.2839,-1.40E+06,-5.15E+06
35.158835,0.362138,0.577057,-1.593771,35.158835,0.019303,-5.101736,-0.419961,35.158835,0.38144,-4.524679,-2.013732,35.158835,0.36475,-4.70422,-1.647048,35.158835,163028.2805,-1.40E+06,-5.15E+06
35.228161,0.378852,0.608553,-1.8374,35.228161,0.022786,-5.100274,-0.493756,35.228161,0.401638,-4.49172,-2.331155,35.228161,0.378644,-4.525843,-1.911862,35.228161,163028.2737,-1.40E+06,-5.15E+06
35.280569,0.38405,0.613048,-1.997417,35.280569,0.024569,-4.920424,-0.532364,35.280569,0.408619,-4.307376,-2.52978,35.280569,0.389761,-4.413573,-2.123265,35.280569,163028.2677,-1.40E+06,-5.15E+06
35.3358,0.386045,0.607936,-2.148944,35.3358,0.031424,-5.664606,-0.682383,35.3358,0.417469,-5.05667,-2.831327,35.3358,0.399176,-4.404754,-2.349714,35.3358,163028.2615,-1.40E+06,-5.15E+06
35.392429,0.386761,0.597848,-2.29322,35.392429,0.032623,-5.338767,-0.711209,35.392429,0.419384,-4.740919,-3.004428,35.392429,0.406828,-4.489804,-2.583937,35.392429,163028.2555,-1.40E+06,-5.15E+06
35.458284,0.393259,0.595766,-2.48648,35.458284,0.037062,-5.486138,-0.812724,35.458284,0.43032,-4.890372,-3.299203,35.458284,0.415107,-4.592864,-2.85538,35.458284,163028.2483,-1.40E+06,-5.15E+06
35.520903,0.408852,0.610019,-2.727411,35.520903,0.03624,-4.92234,-0.799559,35.520903,0.445092,-4.312321,-3.52697,35.520903,0.425648,-4.541432,-3.113946,35.520903,163028.2401,-1.40E+06,-5.15E+06
35.573745,0.420092,0.614918,-2.924928,35.573745,0.039585,-5.029445,-0.878055,35.573745,0.459677,-4.414528,-3.802984,35.573745,0.436388,-4.437512,-3.337665,35.573745,163028.232,-1.40E+06,-5.15E+06
35.628291,0.426809,0.607354,-3.100318,35.628291,0.041984,-5.004134,-0.936597,35.628291,0.468793,-4.396779,-4.036916,35.628291,0.448028,-4.333893,-3.574005,35.628291,163028.2229,-1.40E+06,-5.15E+06
35.686592,0.426302,0.582705,-3.231494,35.686592,0.046988,-5.262591,-1.055035,35.686592,0.473289,-4.679886,-4.286529,35.686592,0.45748,-4.373491,-3.825812,35.686592,163028.2135,-1.40E+06,-5.15E+06
35.734483,0.423373,0.557442,-3.314194,35.734483,0.050537,-5.402775,-1.14104,35.734483,0.47391,-4.845333,-4.455234,35.734483,0.463236,-4.499247,-4.029682,35.734483,163028.2062,-1.40E+06,-5.15E+06
35.803153,0.43327,0.547125,-3.528163,35.803153,0.050537,-5.085731,-1.150242,35.803153,0.483807,-4.538606,-4.678405,35.803153,0.471168,-4.608986,-4.305688,35.803153,163028.1957,-1.40E+06,-5.15E+06
35.85994,0.44823,0.547787,-3.758882,35.85994,0.053099,-5.104512,-1.216738,35.85994,0.501329,-4.556725,-4.97562,35.85994,0.480404,-4.562096,-4.531021,35.85994,163028.1801,-1.40E+06,-5.15E+06
35.91895,0.463212,0.534977,-4.001386,35.91895,0.050572,-4.661162,-1.170518,35.91895,0.513783,-4.126184,-5.171904,35.91895,0.493157,-4.453155,-4.780409,35.91895,163028.1574,-1.40E+06,-5.15E+06
35.968741,0.465873,0.497379,-4.123678,35.968741,0.061292,-5.485037,-1.434114,35.968741,0.527166,-4.987658,-5.557792,35.968741,0.503399,-4.437569,-4.998238,35.968741,163028.1395,-1.40E+06,-5.15E+06
36.015739,0.465891,0.453261,-4.210841,36.015739,0.063182,-5.528128,-1.495402,36.015739,0.529073,-5.074867,-5.706243,36.015739,0.510846,-4.490796,-5.193639,36.015739,163028.124,-1.40E+06,-5.15E+06
36.07411,0.460935,0.38881,-4.261411,36.07411,0.058926,-5.049131,-1.416118,36.07411,0.519861,-4.660321,-5.67753,36.07411,0.516573,-4.675281,-5.418298,36.07411,163028.107,-1.40E+06,-5.15E+06
36.136735,0.467221,0.333088,-4.402605,36.136735,0.06227,-5.257517,-1.521935,36.136735,0.529491,-4.924429,-5.92454,36.136735,0.521077,-4.81446,-5.621237,36.136735,163028.0905,-1.40E+06,-5.15E+06
